cidade,cidade_id,safra,variavel_alvo,cultivo,cenario,valor,modelo
Sao Pedro do Sul,33,2029,rendimento_medio,arroz,ssp126,0.0,30 anos
Sao Pedro do Sul,33,2030,rendimento_medio,arroz,ssp126,0.0,30 anos
Sao Pedro do Sul,33,2031,rendimento_medio,arroz,ssp126,0.0,30 anos
Sao Pedro do Sul,33,2032,rendimento_medio,arroz,ssp126,0.0,30 anos
Sao Pedro do Sul,33,2033,rendimento_medio,arroz,ssp126,0.0,30 anos
Sao Pedro do Sul,33,2034,rendimento_medio,arroz,ssp126,0.0,30 anos
Sao Sepe,34,2025,rendimento_medio,arroz,ssp126,0.0,30 anos
Sao Sepe,34,2026,rendimento_medio,arroz,ssp126,0.0,30 anos
Sao Sepe,34,2027,rendimento_medio,arroz,ssp126,0.0,30 anos
Sao Sepe,34,2028,rendimento_medio,arroz,ssp126,0.0,30 anos
Sao Sepe,34,2029,rendimento_medio,arroz,ssp126,0.0,30 anos
Sao Sepe,34,2030,rendimento_medio,arroz,ssp126,0.0,30 anos
Sao Sepe,34,2031,rendimento_medio,arroz,ssp126,0.0,30 anos
Sao Sepe,34,2032,rendimento_medio,arroz,ssp126,0.0,30 anos
Sao Sepe,34,2033,rendimento_medio,arroz,ssp126,0.0,30 anos
Sao Sepe,34,2034,rendimento_medio,arroz,ssp126,0.0,30 anos
Sao Vicente do Sul,35,2025,rendimento_medio,arroz,ssp126,0.0,30 anos
Sao Vicente do Sul,35,2026,rendimento_medio,arroz,ssp126,0.0,30 anos
Sao Vicente do Sul,35,2027,rendimento_medio,arroz,ssp126,0.0,30 anos
Sao Vicente do Sul,35,2028,rendimento_medio,arroz,ssp126,0.0,30 anos
Sao Vicente do Sul,35,2029,rendimento_medio,arroz,ssp126,0.0,30 anos
Sao Vicente do Sul,35,2030,rendimento_medio,arroz,ssp126,0.0,30 anos
Sao Vicente do Sul,35,2031,rendimento_medio,arroz,ssp126,0.0,30 anos
Sao Vicente do Sul,35,2032,rendimento_medio,arroz,ssp126,0.0,30 anos
Sao Vicente do Sul,35,2033,rendimento_medio,arroz,ssp126,0.0,30 anos
Sao Vicente do Sul,35,2034,rendimento_medio,arroz,ssp126,0.0,30 anos
Silveira Martins,36,2025,rendimento_medio,arroz,ssp126,4213.212890625,30 anos
Silveira Martins,36,2026,rendimento_medio,arroz,ssp126,4481.43115234375,30 anos
Silveira Martins,36,2027,rendimento_medio,arroz,ssp126,4543.71142578125,30 anos
Silveira Martins,36,2028,rendimento_medio,arroz,ssp126,4804.41650390625,30 anos
Silveira Martins,36,2029,rendimento_medio,arroz,ssp126,4641.513671875,30 anos
Silveira Martins,36,2030,rendimento_medio,arroz,ssp126,4857.1259765625,30 anos
Silveira Martins,36,2031,rendimento_medio,arroz,ssp126,4944.8671875,30 anos
Silveira Martins,36,2032,rendimento_medio,arroz,ssp126,5073.72802734375,30 anos
Silveira Martins,36,2033,rendimento_medio,arroz,ssp126,4835.11328125,30 anos
Silveira Martins,36,2034,rendimento_medio,arroz,ssp126,4761.58984375,30 anos
Toropi,37,2025,rendimento_medio,arroz,ssp126,5681.55859375,30 anos
Toropi,37,2026,rendimento_medio,arroz,ssp126,6208.029296875,30 anos
Toropi,37,2027,rendimento_medio,arroz,ssp126,6158.2890625,30 anos
Toropi,37,2028,rendimento_medio,arroz,ssp126,6629.595703125,30 anos
Toropi,37,2029,rendimento_medio,arroz,ssp126,6413.2314453125,30 anos
Toropi,37,2030,rendimento_medio,arroz,ssp126,6613.4970703125,30 anos
Toropi,37,2031,rendimento_medio,arroz,ssp126,6691.8046875,30 anos
Toropi,37,2032,rendimento_medio,arroz,ssp126,7008.55908203125,30 anos
Toropi,37,2033,rendimento_medio,arroz,ssp126,6689.25830078125,30 anos
Toropi,37,2034,rendimento_medio,arroz,ssp126,6610.76611328125,30 anos
Unistalda,38,2025,rendimento_medio,arroz,ssp126,5818.0419921875,30 anos
Unistalda,38,2026,rendimento_medio,arroz,ssp126,6448.09521484375,30 anos
Unistalda,38,2027,rendimento_medio,arroz,ssp126,6514.9990234375,30 anos
Unistalda,38,2028,rendimento_medio,arroz,ssp126,6943.65087890625,30 anos
Unistalda,38,2029,rendimento_medio,arroz,ssp126,6546.724609375,30 anos
Unistalda,38,2030,rendimento_medio,arroz,ssp126,6846.41796875,30 anos
Unistalda,38,2031,rendimento_medio,arroz,ssp126,6977.31689453125,30 anos
Unistalda,38,2032,rendimento_medio,arroz,ssp126,7287.9130859375,30 anos
Unistalda,38,2033,rendimento_medio,arroz,ssp126,6984.4814453125,30 anos
Unistalda,38,2034,rendimento_medio,arroz,ssp126,6910.14697265625,30 anos
Vila Nova do Sul,39,2025,rendimento_medio,arroz,ssp126,5983.921875,30 anos
Vila Nova do Sul,39,2026,rendimento_medio,arroz,ssp126,6262.4951171875,30 anos
Vila Nova do Sul,39,2027,rendimento_medio,arroz,ssp126,6274.3515625,30 anos
Vila Nova do Sul,39,2028,rendimento_medio,arroz,ssp126,6580.267578125,30 anos
Vila Nova do Sul,39,2029,rendimento_medio,arroz,ssp126,6688.2119140625,30 anos
Vila Nova do Sul,39,2030,rendimento_medio,arroz,ssp126,6856.67138671875,30 anos
Vila Nova do Sul,39,2031,rendimento_medio,arroz,ssp126,6746.1435546875,30 anos
Vila Nova do Sul,39,2032,rendimento_medio,arroz,ssp126,7180.7216796875,30 anos
Vila Nova do Sul,39,2033,rendimento_medio,arroz,ssp126,6741.6083984375,30 anos
Vila Nova do Sul,39,2034,rendimento_medio,arroz,ssp126,6693.419921875,30 anos
Agudo,0,2025,rendimento_medio,arroz,ssp245,8407.0302734375,30 anos
Agudo,0,2026,rendimento_medio,arroz,ssp245,7180.3994140625,30 anos
Agudo,0,2027,rendimento_medio,arroz,ssp245,9115.7998046875,30 anos
Agudo,0,2028,rendimento_medio,arroz,ssp245,8856.9638671875,30 anos
Agudo,0,2029,rendimento_medio,arroz,ssp245,8185.974609375,30 anos
Agudo,0,2030,rendimento_medio,arroz,ssp245,8522.033203125,30 anos
Agudo,0,2031,rendimento_medio,arroz,ssp245,9089.7021484375,30 anos
Agudo,0,2032,rendimento_medio,arroz,ssp245,8604.0732421875,30 anos
Agudo,0,2033,rendimento_medio,arroz,ssp245,9141.4150390625,30 anos
Agudo,0,2034,rendimento_medio,arroz,ssp245,8558.9912109375,30 anos
Cacapava do Sul,1,2025,rendimento_medio,arroz,ssp245,0.0,30 anos
Cacapava do Sul,1,2026,rendimento_medio,arroz,ssp245,0.0,30 anos
Cacapava do Sul,1,2027,rendimento_medio,arroz,ssp245,0.0,30 anos
Cacapava do Sul,1,2028,rendimento_medio,arroz,ssp245,0.0,30 anos
Cacapava do Sul,1,2029,rendimento_medio,arroz,ssp245,0.0,30 anos
Cacapava do Sul,1,2030,rendimento_medio,arroz,ssp245,0.0,30 anos
Cacapava do Sul,1,2031,rendimento_medio,arroz,ssp245,0.0,30 anos
Cacapava do Sul,1,2032,rendimento_medio,arroz,ssp245,0.0,30 anos
Cacapava do Sul,1,2033,rendimento_medio,arroz,ssp245,0.0,30 anos
Cacapava do Sul,1,2034,rendimento_medio,arroz,ssp245,0.0,30 anos
Cacequi,2,2025,rendimento_medio,arroz,ssp245,6442.9677734375,30 anos
Cacequi,2,2026,rendimento_medio,arroz,ssp245,5581.77587890625,30 anos
Cacequi,2,2027,rendimento_medio,arroz,ssp245,6943.2333984375,30 anos
Cacequi,2,2028,rendimento_medio,arroz,ssp245,6863.63330078125,30 anos
Cacequi,2,2029,rendimento_medio,arroz,ssp245,6189.033203125,30 anos
Cacequi,2,2030,rendimento_medio,arroz,ssp245,6447.7138671875,30 anos
Cacequi,2,2031,rendimento_medio,arroz,ssp245,6984.12841796875,30 anos
Cacequi,2,2032,rendimento_medio,arroz,ssp245,6464.3095703125,30 anos
Cacequi,2,2033,rendimento_medio,arroz,ssp245,7063.380859375,30 anos
Cacequi,2,2034,rendimento_medio,arroz,ssp245,6740.560546875,30 anos
Cachoeira do Sul,3,2025,rendimento_medio,arroz,ssp245,7699.21240234375,30 anos
Cachoeira do Sul,3,2026,rendimento_medio,arroz,ssp245,6690.32421875,30 anos
Cachoeira do Sul,3,2027,rendimento_medio,arroz,ssp245,8461.87890625,30 anos
Cachoeira do Sul,3,2028,rendimento_medio,arroz,ssp245,8199.0703125,30 anos
Cachoeira do Sul,3,2029,rendimento_medio,arroz,ssp245,7622.9052734375,30 anos
Cachoeira do Sul,3,2030,rendimento_medio,arroz,ssp245,8062.05322265625,30 anos
Cachoeira do Sul,3,2031,rendimento_medio,arroz,ssp245,8478.359375,30 anos
Cachoeira do Sul,3,2032,rendimento_medio,arroz,ssp245,7951.708984375,30 anos
Cachoeira do Sul,3,2033,rendimento_medio,arroz,ssp245,8518.091796875,30 anos
Cachoeira do Sul,3,2034,rendimento_medio,arroz,ssp245,7869.220703125,30 anos
Capao do Cipo,4,2025,rendimento_medio,arroz,ssp245,0.0,30 anos
Capao do Cipo,4,2026,rendimento_medio,arroz,ssp245,0.0,30 anos
Capao do Cipo,4,2027,rendimento_medio,arroz,ssp245,0.0,30 anos
Capao do Cipo,4,2028,rendimento_medio,arroz,ssp245,0.0,30 anos
Capao do Cipo,4,2029,rendimento_medio,arroz,ssp245,0.0,30 anos
Capao do Cipo,4,2030,rendimento_medio,arroz,ssp245,0.0,30 anos
Capao do Cipo,4,2031,rendimento_medio,arroz,ssp245,0.0,30 anos
Capao do Cipo,4,2032,rendimento_medio,arroz,ssp245,0.0,30 anos
Capao do Cipo,4,2033,rendimento_medio,arroz,ssp245,0.0,30 anos
Capao do Cipo,4,2034,rendimento_medio,arroz,ssp245,0.0,30 anos
Cerro Branco,5,2025,rendimento_medio,arroz,ssp245,7133.904296875,30 anos
Cerro Branco,5,2026,rendimento_medio,arroz,ssp245,6164.0361328125,30 anos
Cerro Branco,5,2027,rendimento_medio,arroz,ssp245,7936.3203125,30 anos
Cerro Branco,5,2028,rendimento_medio,arroz,ssp245,7527.0234375,30 anos
Cerro Branco,5,2029,rendimento_medio,arroz,ssp245,6998.078125,30 anos
Cerro Branco,5,2030,rendimento_medio,arroz,ssp245,7401.2353515625,30 anos
Cerro Branco,5,2031,rendimento_medio,arroz,ssp245,7783.4296875,30 anos
Cerro Branco,5,2032,rendimento_medio,arroz,ssp245,7436.80078125,30 anos
Cerro Branco,5,2033,rendimento_medio,arroz,ssp245,7880.3671875,30 anos
Cerro Branco,5,2034,rendimento_medio,arroz,ssp245,7279.84033203125,30 anos
Dilermando de Aguiar,6,2025,rendimento_medio,arroz,ssp245,6871.67724609375,30 anos
Dilermando de Aguiar,6,2026,rendimento_medio,arroz,ssp245,5837.52001953125,30 anos
Dilermando de Aguiar,6,2027,rendimento_medio,arroz,ssp245,7409.9375,30 anos
Dilermando de Aguiar,6,2028,rendimento_medio,arroz,ssp245,7242.607421875,30 anos
Dilermando de Aguiar,6,2029,rendimento_medio,arroz,ssp245,6598.11669921875,30 anos
Dilermando de Aguiar,6,2030,rendimento_medio,arroz,ssp245,6837.6923828125,30 anos
Dilermando de Aguiar,6,2031,rendimento_medio,arroz,ssp245,7448.7412109375,30 anos
Dilermando de Aguiar,6,2032,rendimento_medio,arroz,ssp245,6973.544921875,30 anos
Dilermando de Aguiar,6,2033,rendimento_medio,arroz,ssp245,7484.3203125,30 anos
Dilermando de Aguiar,6,2034,rendimento_medio,arroz,ssp245,7020.2802734375,30 anos
Dona Francisca,7,2025,rendimento_medio,arroz,ssp245,9510.3681640625,30 anos
Dona Francisca,7,2026,rendimento_medio,arroz,ssp245,8089.28173828125,30 anos
Dona Francisca,7,2027,rendimento_medio,arroz,ssp245,10275.671875,30 anos
Dona Francisca,7,2028,rendimento_medio,arroz,ssp245,9930.3828125,30 anos
Dona Francisca,7,2029,rendimento_medio,arroz,ssp245,9247.921875,30 anos
Dona Francisca,7,2030,rendimento_medio,arroz,ssp245,9639.322265625,30 anos
Dona Francisca,7,2031,rendimento_medio,arroz,ssp245,10225.3916015625,30 anos
Dona Francisca,7,2032,rendimento_medio,arroz,ssp245,9817.2626953125,30 anos
Dona Francisca,7,2033,rendimento_medio,arroz,ssp245,10332.94921875,30 anos
Dona Francisca,7,2034,rendimento_medio,arroz,ssp245,9691.3056640625,30 anos
Faxinal do Soturno,8,2025,rendimento_medio,arroz,ssp245,7336.76953125,30 anos
Faxinal do Soturno,8,2026,rendimento_medio,arroz,ssp245,6286.169921875,30 anos
Faxinal do Soturno,8,2027,rendimento_medio,arroz,ssp245,8026.49072265625,30 anos
Faxinal do Soturno,8,2028,rendimento_medio,arroz,ssp245,7678.39990234375,30 anos
Faxinal do Soturno,8,2029,rendimento_medio,arroz,ssp245,7111.98681640625,30 anos
Faxinal do Soturno,8,2030,rendimento_medio,arroz,ssp245,7436.24755859375,30 anos
Faxinal do Soturno,8,2031,rendimento_medio,arroz,ssp245,7880.171875,30 anos
Faxinal do Soturno,8,2032,rendimento_medio,arroz,ssp245,7579.73046875,30 anos
Faxinal do Soturno,8,2033,rendimento_medio,arroz,ssp245,7971.78759765625,30 anos
Faxinal do Soturno,8,2034,rendimento_medio,arroz,ssp245,7494.6357421875,30 anos
Formigueiro,9,2025,rendimento_medio,arroz,ssp245,6755.7958984375,30 anos
Formigueiro,9,2026,rendimento_medio,arroz,ssp245,5830.01904296875,30 anos
Formigueiro,9,2027,rendimento_medio,arroz,ssp245,7307.193359375,30 anos
Formigueiro,9,2028,rendimento_medio,arroz,ssp245,7205.7431640625,30 anos
Formigueiro,9,2029,rendimento_medio,arroz,ssp245,6659.83349609375,30 anos
Formigueiro,9,2030,rendimento_medio,arroz,ssp245,6915.3955078125,30 anos
Formigueiro,9,2031,rendimento_medio,arroz,ssp245,7395.09619140625,30 anos
Formigueiro,9,2032,rendimento_medio,arroz,ssp245,6877.44775390625,30 anos
Formigueiro,9,2033,rendimento_medio,arroz,ssp245,7364.87060546875,30 anos
Formigueiro,9,2034,rendimento_medio,arroz,ssp245,6963.322265625,30 anos
Itaara,10,2025,rendimento_medio,arroz,ssp245,0.0,30 anos
Itaara,10,2026,rendimento_medio,arroz,ssp245,0.0,30 anos
Itaara,10,2027,rendimento_medio,arroz,ssp245,0.0,30 anos
Itaara,10,2028,rendimento_medio,arroz,ssp245,0.0,30 anos
Itaara,10,2029,rendimento_medio,arroz,ssp245,0.0,30 anos
Itaara,10,2030,rendimento_medio,arroz,ssp245,0.0,30 anos
Itaara,10,2031,rendimento_medio,arroz,ssp245,0.0,30 anos
Itaara,10,2032,rendimento_medio,arroz,ssp245,0.0,30 anos
Itaara,10,2033,rendimento_medio,arroz,ssp245,0.0,30 anos
Itaara,10,2034,rendimento_medio,arroz,ssp245,0.0,30 anos
Itacurubi,11,2025,rendimento_medio,arroz,ssp245,8191.21484375,30 anos
Itacurubi,11,2026,rendimento_medio,arroz,ssp245,6869.0625,30 anos
Itacurubi,11,2027,rendimento_medio,arroz,ssp245,8993.4365234375,30 anos
Itacurubi,11,2028,rendimento_medio,arroz,ssp245,9044.30859375,30 anos
Itacurubi,11,2029,rendimento_medio,arroz,ssp245,8384.5361328125,30 anos
Itacurubi,11,2030,rendimento_medio,arroz,ssp245,8285.6328125,30 anos
Itacurubi,11,2031,rendimento_medio,arroz,ssp245,9046.69921875,30 anos
Itacurubi,11,2032,rendimento_medio,arroz,ssp245,8437.8369140625,30 anos
Itacurubi,11,2033,rendimento_medio,arroz,ssp245,9108.93359375,30 anos
Itacurubi,11,2034,rendimento_medio,arroz,ssp245,8802.4091796875,30 anos
Ivora,12,2025,rendimento_medio,arroz,ssp245,0.0,30 anos
Ivora,12,2026,rendimento_medio,arroz,ssp245,0.0,30 anos
Ivora,12,2027,rendimento_medio,arroz,ssp245,0.0,30 anos
Ivora,12,2028,rendimento_medio,arroz,ssp245,0.0,30 anos
Ivora,12,2029,rendimento_medio,arroz,ssp245,0.0,30 anos
Ivora,12,2030,rendimento_medio,arroz,ssp245,0.0,30 anos
Ivora,12,2031,rendimento_medio,arroz,ssp245,0.0,30 anos
Ivora,12,2032,rendimento_medio,arroz,ssp245,0.0,30 anos
Ivora,12,2033,rendimento_medio,arroz,ssp245,0.0,30 anos
Ivora,12,2034,rendimento_medio,arroz,ssp245,0.0,30 anos
Jaguari,13,2025,rendimento_medio,arroz,ssp245,8193.04296875,30 anos
Jaguari,13,2026,rendimento_medio,arroz,ssp245,7077.4619140625,30 anos
Jaguari,13,2027,rendimento_medio,arroz,ssp245,8801.0908203125,30 anos
Jaguari,13,2028,rendimento_medio,arroz,ssp245,8721.4892578125,30 anos
Jaguari,13,2029,rendimento_medio,arroz,ssp245,7864.3134765625,30 anos
Jaguari,13,2030,rendimento_medio,arroz,ssp245,8193.00390625,30 anos
Jaguari,13,2031,rendimento_medio,arroz,ssp245,8881.166015625,30 anos
Jaguari,13,2032,rendimento_medio,arroz,ssp245,8229.005859375,30 anos
Jaguari,13,2033,rendimento_medio,arroz,ssp245,8981.9501953125,30 anos
Jaguari,13,2034,rendimento_medio,arroz,ssp245,8569.4052734375,30 anos
Jari,14,2025,rendimento_medio,arroz,ssp245,3034.66748046875,30 anos
Jari,14,2026,rendimento_medio,arroz,ssp245,2668.37158203125,30 anos
Jari,14,2027,rendimento_medio,arroz,ssp245,3358.293212890625,30 anos
Jari,14,2028,rendimento_medio,arroz,ssp245,3272.998046875,30 anos
Jari,14,2029,rendimento_medio,arroz,ssp245,3044.7734375,30 anos
Jari,14,2030,rendimento_medio,arroz,ssp245,3120.134521484375,30 anos
Jari,14,2031,rendimento_medio,arroz,ssp245,3360.0908203125,30 anos
Jari,14,2032,rendimento_medio,arroz,ssp245,3090.32470703125,30 anos
Jari,14,2033,rendimento_medio,arroz,ssp245,3385.024658203125,30 anos
Jari,14,2034,rendimento_medio,arroz,ssp245,3142.892333984375,30 anos
Julio de Castilhos,15,2025,rendimento_medio,arroz,ssp245,0.0,30 anos
Julio de Castilhos,15,2026,rendimento_medio,arroz,ssp245,0.0,30 anos
Julio de Castilhos,15,2027,rendimento_medio,arroz,ssp245,0.0,30 anos
Julio de Castilhos,15,2028,rendimento_medio,arroz,ssp245,0.0,30 anos
Julio de Castilhos,15,2029,rendimento_medio,arroz,ssp245,0.0,30 anos
Julio de Castilhos,15,2030,rendimento_medio,arroz,ssp245,0.0,30 anos
Julio de Castilhos,15,2031,rendimento_medio,arroz,ssp245,0.0,30 anos
Julio de Castilhos,15,2032,rendimento_medio,arroz,ssp245,0.0,30 anos
Julio de Castilhos,15,2033,rendimento_medio,arroz,ssp245,0.0,30 anos
Julio de Castilhos,15,2034,rendimento_medio,arroz,ssp245,0.0,30 anos
Lavras do Sul,16,2025,rendimento_medio,arroz,ssp245,6485.34423828125,30 anos
Lavras do Sul,16,2026,rendimento_medio,arroz,ssp245,5643.658203125,30 anos
Lavras do Sul,16,2027,rendimento_medio,arroz,ssp245,6864.7919921875,30 anos
Lavras do Sul,16,2028,rendimento_medio,arroz,ssp245,6848.08984375,30 anos
Lavras do Sul,16,2029,rendimento_medio,arroz,ssp245,6137.1904296875,30 anos
Lavras do Sul,16,2030,rendimento_medio,arroz,ssp245,6403.01171875,30 anos
Lavras do Sul,16,2031,rendimento_medio,arroz,ssp245,6865.505859375,30 anos
Lavras do Sul,16,2032,rendimento_medio,arroz,ssp245,6471.3115234375,30 anos
Lavras do Sul,16,2033,rendimento_medio,arroz,ssp245,7030.0703125,30 anos
Lavras do Sul,16,2034,rendimento_medio,arroz,ssp245,6612.001953125,30 anos
Mata,17,2025,rendimento_medio,arroz,ssp245,7588.84521484375,30 anos
Mata,17,2026,rendimento_medio,arroz,ssp245,6450.2421875,30 anos
Mata,17,2027,rendimento_medio,arroz,ssp245,8138.8583984375,30 anos
Mata,17,2028,rendimento_medio,arroz,ssp245,8002.80126953125,30 anos
Mata,17,2029,rendimento_medio,arroz,ssp245,7290.66650390625,30 anos
Mata,17,2030,rendimento_medio,arroz,ssp245,7555.384765625,30 anos
Mata,17,2031,rendimento_medio,arroz,ssp245,8230.560546875,30 anos
Mata,17,2032,rendimento_medio,arroz,ssp245,7667.12255859375,30 anos
Mata,17,2033,rendimento_medio,arroz,ssp245,8260.3037109375,30 anos
Mata,17,2034,rendimento_medio,arroz,ssp245,7757.134765625,30 anos
Nova Esperanca do Sul,18,2025,rendimento_medio,arroz,ssp245,0.0,30 anos
Nova Esperanca do Sul,18,2026,rendimento_medio,arroz,ssp245,0.0,30 anos
Nova Esperanca do Sul,18,2027,rendimento_medio,arroz,ssp245,0.0,30 anos
Nova Esperanca do Sul,18,2028,rendimento_medio,arroz,ssp245,0.0,30 anos
Nova Esperanca do Sul,18,2029,rendimento_medio,arroz,ssp245,0.0,30 anos
Nova Esperanca do Sul,18,2030,rendimento_medio,arroz,ssp245,0.0,30 anos
Nova Esperanca do Sul,18,2031,rendimento_medio,arroz,ssp245,0.0,30 anos
Nova Esperanca do Sul,18,2032,rendimento_medio,arroz,ssp245,0.0,30 anos
Nova Esperanca do Sul,18,2033,rendimento_medio,arroz,ssp245,0.0,30 anos
Nova Esperanca do Sul,18,2034,rendimento_medio,arroz,ssp245,0.0,30 anos
Nova Palma,19,2025,rendimento_medio,arroz,ssp245,7214.30517578125,30 anos
Nova Palma,19,2026,rendimento_medio,arroz,ssp245,6110.7529296875,30 anos
Nova Palma,19,2027,rendimento_medio,arroz,ssp245,8067.23779296875,30 anos
Nova Palma,19,2028,rendimento_medio,arroz,ssp245,7484.65625,30 anos
Nova Palma,19,2029,rendimento_medio,arroz,ssp245,7132.033203125,30 anos
Nova Palma,19,2030,rendimento_medio,arroz,ssp245,7276.5634765625,30 anos
Nova Palma,19,2031,rendimento_medio,arroz,ssp245,7858.42041015625,30 anos
Nova Palma,19,2032,rendimento_medio,arroz,ssp245,7432.0849609375,30 anos
Nova Palma,19,2033,rendimento_medio,arroz,ssp245,7983.0634765625,30 anos
Nova Palma,19,2034,rendimento_medio,arroz,ssp245,7359.08447265625,30 anos
Novo Cabrais,20,2025,rendimento_medio,arroz,ssp245,7528.48095703125,30 anos
Novo Cabrais,20,2026,rendimento_medio,arroz,ssp245,6532.13525390625,30 anos
Novo Cabrais,20,2027,rendimento_medio,arroz,ssp245,8283.033203125,30 anos
Novo Cabrais,20,2028,rendimento_medio,arroz,ssp245,8005.21337890625,30 anos
Novo Cabrais,20,2029,rendimento_medio,arroz,ssp245,7442.662109375,30 anos
Novo Cabrais,20,2030,rendimento_medio,arroz,ssp245,7871.435546875,30 anos
Novo Cabrais,20,2031,rendimento_medio,arroz,ssp245,8277.8994140625,30 anos
Novo Cabrais,20,2032,rendimento_medio,arroz,ssp245,7787.86279296875,30 anos
Novo Cabrais,20,2033,rendimento_medio,arroz,ssp245,8330.1728515625,30 anos
Novo Cabrais,20,2034,rendimento_medio,arroz,ssp245,7683.154296875,30 anos
Paraiso do Sul,21,2025,rendimento_medio,arroz,ssp245,0.0,30 anos
Paraiso do Sul,21,2026,rendimento_medio,arroz,ssp245,0.0,30 anos
Paraiso do Sul,21,2027,rendimento_medio,arroz,ssp245,0.0,30 anos
Paraiso do Sul,21,2028,rendimento_medio,arroz,ssp245,0.0,30 anos
Paraiso do Sul,21,2029,rendimento_medio,arroz,ssp245,0.0,30 anos
Paraiso do Sul,21,2030,rendimento_medio,arroz,ssp245,0.0,30 anos
Paraiso do Sul,21,2031,rendimento_medio,arroz,ssp245,0.0,30 anos
Paraiso do Sul,21,2032,rendimento_medio,arroz,ssp245,0.0,30 anos
Paraiso do Sul,21,2033,rendimento_medio,arroz,ssp245,0.0,30 anos
Paraiso do Sul,21,2034,rendimento_medio,arroz,ssp245,0.0,30 anos
Pinhal Grande,22,2025,rendimento_medio,arroz,ssp245,7195.36572265625,30 anos
Pinhal Grande,22,2026,rendimento_medio,arroz,ssp245,6037.958984375,30 anos
Pinhal Grande,22,2027,rendimento_medio,arroz,ssp245,7989.65283203125,30 anos
Pinhal Grande,22,2028,rendimento_medio,arroz,ssp245,7578.10400390625,30 anos
Pinhal Grande,22,2029,rendimento_medio,arroz,ssp245,7318.94677734375,30 anos
Pinhal Grande,22,2030,rendimento_medio,arroz,ssp245,7523.0830078125,30 anos
Pinhal Grande,22,2031,rendimento_medio,arroz,ssp245,8102.23828125,30 anos
Pinhal Grande,22,2032,rendimento_medio,arroz,ssp245,7385.6650390625,30 anos
Pinhal Grande,22,2033,rendimento_medio,arroz,ssp245,8097.09326171875,30 anos
Pinhal Grande,22,2034,rendimento_medio,arroz,ssp245,7548.61376953125,30 anos
Quevedos,23,2025,rendimento_medio,arroz,ssp245,3440.23974609375,30 anos
Quevedos,23,2026,rendimento_medio,arroz,ssp245,3045.252685546875,30 anos
Quevedos,23,2027,rendimento_medio,arroz,ssp245,3874.016845703125,30 anos
Quevedos,23,2028,rendimento_medio,arroz,ssp245,3845.724365234375,30 anos
Quevedos,23,2029,rendimento_medio,arroz,ssp245,3556.99462890625,30 anos
Quevedos,23,2030,rendimento_medio,arroz,ssp245,3667.519287109375,30 anos
Quevedos,23,2031,rendimento_medio,arroz,ssp245,3900.358642578125,30 anos
